Art_ID,Year,Newspaper,Headline,text_a,text_b,ss_a,ss_b,lbl_a,lbl_b
11088,2015,AD/Algemeen Dagblad,Duwtje op de wc: negen doden,Bijna tweehonderd rivaliserende motorbendeleden gingen elkaar zondag Amerikaanse staat Texas lijf knuppels kettingen boksbeugels messen vuurwapens inzet heerschappij drugshandel Texas gevolg 9 doden 18 gewonden 192 arrestaties Overal lag bloed nou precies mee begon onduidelijk ruzie parkeerplaats duw trekwerk toilet bar zondagmorgen honderden bikers rivaliserende motorbendes beruchte Bandidos Cossacks elkaar troffen maakt waarschijnlijk zoveel zegt lokale politiechef Patrick Swanton hadden bijna aanleiding nodig Swanton bedoelt treffen tussen rivaliserende motorbendes maandenlang agenda stond conflict ontstaan territorium rekruteren bendeleden wekenlang spanning snijden caférestaurant Twin Peaks Texaanse stad Waco bendeleden elkaar regelmatig opzochten elkaar vochten type restaurant waarva,Bijna tweehonderd rivaliserende motorbendeleden gingen elkaar zondag Amerikaanse staat Texas lijf knuppels kettingen boksbeugels messen vuurwapens inzet heerschappij drugshandel Texas gevolg 9 doden 18 gewonden 192 arrestaties Overal lag bloed nou precies mee begon onduidelijk ruzie parkeerplaats duw trekwerk toilet bar zondagmorgen honderden bikers rivaliserende motorbendes beruchte Bandidos Cossacks elkaar troffen maakt waarschijnlijk zoveel zegt lokale politiechef Patrick Swanton hadden bijna aanleiding nodig Swanton bedoelt treffen tussen rivaliserende motorbendes maandenlang agenda stond conflict ontstaan territorium rekruteren bendeleden wekenlang spanning snijden caférestaurant Twin Peaks Texaanse stad Waco bendeleden elkaar regelmatig opzochten elkaar vochten type restaurant waarva,-0.8718720779832864,-0.8718720826946195,NEG,NEG
7749,2015,AD/Algemeen Dagblad,Brit had miljoen in de kofferbak,56-jarige Brit gisteren buurt Rotterdam aangehouden nadat agenten kofferbak auto 1 miljoen euro hadden ontdekt agenten auto zoek tip drugs vervoeren tankstation langs A13 troffen wagen bestuurder verdacht witwaspraktijken,56-jarige Brit gisteren buurt Rotterdam aangehouden nadat agenten kofferbak auto 1 miljoen euro hadden ontdekt agenten auto zoek tip drugs vervoeren tankstation langs A13 troffen wagen bestuurder verdacht witwaspraktijken,-0.9034310816198659,-0.9034310816198659,NEG,NEG
6223,2015,AD/Algemeen Dagblad,Ang Kiem Soei wist waar hij aan begon,Executie wapen onmacht Opinie 19-1 ophef executie Nederlandse drugscrimineel Ang Kiem Soei Indonesië terugroepen onze ambassadeur volkomen belachelijk Indonesië hiervan wakker liggen reactie Nederland schijnheilig PvdA-minister Koenders spreekt doodstraf VS Nota bene Nederland ooit doodstraf toenmalige Nederlands-Indië ingevoerd Nederland slap drugscriminelen optreedt daarmee levens talloze gezinnen ruïneert weten wij landen wet voorschrijven Volgens bronnen Indonesië sterven per dag rond 60 mensen drugsmisbruik 1994 Singapore Johannes Damme 2015 Indonesië Ang Kiem Soei maakt minister Koenders eigenlijk druk misdadigers werden gepakt landen illegale activiteiten bestraffen dood namen risico bewust ieder land vergevingsgezind Nederland lieden kregen verdiende loon Indonesië doof koning AD 1,Executie wapen onmacht Opinie 19-1 ophef executie Nederlandse drugscrimineel Ang Kiem Soei Indonesië terugroepen onze ambassadeur volkomen belachelijk Indonesië hiervan wakker liggen reactie Nederland schijnheilig PvdA-minister Koenders spreekt doodstraf VS Nota bene Nederland ooit doodstraf toenmalige Nederlands-Indië ingevoerd Nederland slap drugscriminelen optreedt daarmee levens talloze gezinnen ruïneert weten wij landen wet voorschrijven Volgens bronnen Indonesië sterven per dag rond 60 mensen drugsmisbruik 1994 Singapore Johannes Damme 2015 Indonesië Ang Kiem Soei maakt minister Koenders eigenlijk druk misdadigers werden gepakt landen illegale activiteiten bestraffen dood namen risico bewust ieder land vergevingsgezind Nederland lieden kregen verdiende loon Indonesië doof koning AD 1,-0.9765002222043726,-0.9765002013157468,NEG,NEG
17651,2015,AD/Algemeen Dagblad,Marokko: winst islamisten bij verkiezingen,gematigde islamisten regeringspartij PJD Marokko lokale regionale verkiezingen gewonnen afgelopen vrijdag bleek weekend definitieve telling Zo'n 53 procent kiezers hadden geregistreerd kwam stemmen verkiezingen belangrijke graadmeter premier Benkirane PJD sinds 2011 macht partij beloofde 2011 corruptie pakken kwam weinig terecht islamisten 2011 jarenlang politiek buitenspel stonden steeds gezien partij hoort traditionele machtssysteem verzet corruptie aanloop verkiezingen beschuldigde Benkirane oppositiepartij PAM traditioneel sterk Rif ervan campagne financieren drugsgeld doken filmpjes kopen stemmen,gematigde islamisten regeringspartij PJD Marokko lokale regionale verkiezingen gewonnen afgelopen vrijdag bleek weekend definitieve telling Zo'n 53 procent kiezers hadden geregistreerd kwam stemmen verkiezingen belangrijke graadmeter premier Benkirane PJD sinds 2011 macht partij beloofde 2011 corruptie pakken kwam weinig terecht islamisten 2011 jarenlang politiek buitenspel stonden steeds gezien partij hoort traditionele machtssysteem verzet corruptie aanloop verkiezingen beschuldigde Benkirane oppositiepartij PAM traditioneel sterk Rif ervan campagne financieren drugsgeld doken filmpjes kopen stemmen,-0.34391661183666367,-0.3439144777919171,NEG,NEG
5862,2015,AD/Algemeen Dagblad,Alarm om fatale dosis MDMA in xtc,Trimbos-instituut waarschuwt levensgevaarlijke xtc-pillen sinds enkele weken omloop tabletten extreem hoge doses MDMA bevatten lichtgele vierkante pillen hele land opgedoken herkennen ADE-logo refereert Amsterdam Dance Event volgens Trimbos verschillende varianten pil omloop Gebruik hoog gedoseerde ecstasy extra riskant verhoogt kans overdosering waardoor oververhitting acute psychotische verschijnselen hartritmestoornissen leverfalen optreden Gebruik fatale gevolgen aldus instituut Inmiddels waarschuwingsposters gemaakt landelijk verspreid gebruikers gericht gewaarschuwd via fora drugsgebruikers laatste jaren duiken steeds hoger gedoseerde xtc-tabletten MDMA ingrediënt xtc meest gebruikte synthetische drugs dancecircuit,Trimbos-instituut waarschuwt levensgevaarlijke xtc-pillen sinds enkele weken omloop tabletten extreem hoge doses MDMA bevatten lichtgele vierkante pillen hele land opgedoken herkennen ADE-logo refereert Amsterdam Dance Event volgens Trimbos verschillende varianten pil omloop Gebruik hoog gedoseerde ecstasy extra riskant verhoogt kans overdosering waardoor oververhitting acute psychotische verschijnselen hartritmestoornissen leverfalen optreden Gebruik fatale gevolgen aldus instituut Inmiddels waarschuwingsposters gemaakt landelijk verspreid gebruikers gericht gewaarschuwd via fora drugsgebruikers laatste jaren duiken steeds hoger gedoseerde xtc-tabletten MDMA ingrediënt xtc meest gebruikte synthetische drugs dancecircuit,-0.9648622640449516,-0.9648622678942735,NEG,NEG
26427,2016,AD/Algemeen Dagblad,Was rovende caissière niet de enige dief?,Ria B 48 zat gisteren trillend zenuwen rechtbank Zutphen kwart miljoen euro gestolen tussen 2009 2014 werkte hoofdcaissière Plus-supermarkt Gelderse plaats uitzonderlijk hoog bedrag hoogtepunt kassagraaierij lag 2013 110.000 euro verdween Nadat accountant ontdekt liet supermarktbaas Dick den Hoven bedrijfsrechercheur los kwam totaalbedrag 254.000 gestolen euro's Hoofdcaissière Ria B diefstal geweten cruciale werknemer kluis geldautomaat moest vullen kassa's beheerde Bovendien gaf snel toe tussen 2009 2013 af toe geld gestolen 60.000 euro zei eerst Later corrigeerde 45.000 euro den Hoven kreeg verzekering 178.000 euro terug fraude duurde vijf bleek verzekerd twee fraude resterende 76.000 euro kwam gisteren rechtbank verhalen Ria B zover halen vált inmiddels zit Ria werk uitkering stapelen s,Ria B 48 zat gisteren trillend zenuwen rechtbank Zutphen kwart miljoen euro gestolen tussen 2009 2014 werkte hoofdcaissière Plus-supermarkt Gelderse plaats uitzonderlijk hoog bedrag hoogtepunt kassagraaierij lag 2013 110.000 euro verdween Nadat accountant ontdekt liet supermarktbaas Dick den Hoven bedrijfsrechercheur los kwam totaalbedrag 254.000 gestolen euro's Hoofdcaissière Ria B diefstal geweten cruciale werknemer kluis geldautomaat moest vullen kassa's beheerde Bovendien gaf snel toe tussen 2009 2013 af toe geld gestolen 60.000 euro zei eerst Later corrigeerde 45.000 euro pakte anders den Hoven Volgens Ria hadden meerdere mensen toegang kluis geldautomaat officier justitie ging mee zit ruis lijn zei officier meewoog Ria man weliswaar goed leefden geld weer zó exorbitant diefstal 254.0,-0.8552101568043774,-0.763191821420085,NEG,NEG
25010,2016,AD/Algemeen Dagblad,Vangst op woonwagenkamp,Tienduizenden euro's tientallen Blackberry's geldtelmachine seal-apparaat vangst politie-inval gistermorgen woonwagenkamp Den Haag Twee mannen aangehouden Torremolinos Spanje ander buurt Den Haag inval voorlopige slotstuk onderzoek 2015 gestart onderzoek omvangrijke handel cocaïne witwassen drugswinst woonwagenkamp vijf woningen doorzocht drie bedrijfspanden werden uitgekamd Speciale zoekteams troffen verborgen ruimtes waarin geld lag verstopt Geld lag opgestapeld coupures 500 200 100 euro Opvallend vondst tientallen mobieltjes merk Blackberry gebruikt afgeluisterd Daarnaast toestellen usb-poort waardoor nauwelijks leeg trekken,Tienduizenden euro's tientallen Blackberry's geldtelmachine seal-apparaat vangst politie-inval gistermorgen woonwagenkamp Den Haag Twee mannen aangehouden Torremolinos Spanje ander buurt Den Haag inval voorlopige slotstuk onderzoek 2015 gestart onderzoek omvangrijke handel cocaïne witwassen drugswinst woonwagenkamp vijf woningen doorzocht drie bedrijfspanden werden uitgekamd Speciale zoekteams troffen verborgen ruimtes waarin geld lag verstopt Geld lag opgestapeld coupures 500 200 100 euro Opvallend vondst tientallen mobieltjes merk Blackberry gebruikt afgeluisterd Daarnaast toestellen usb-poort waardoor nauwelijks leeg trekken,-0.40506710565263465,-0.4050674712538214,NEG,NEG
2672,2016,AD/Algemeen Dagblad,'Je verliest echt alles bij matchfixing: de wedstrijd én de sport',Hoogleraar Marjan Olfers nam doping wielrennen vooroordelen Johan Cruijff tegenwoordig matchfixing Vandaag praat Amsterdamse sportjurist opereert mannenwereld Tweede Kamer voorgekookte wedstrijden Vroeger hartstochtelijk verlangen zo'n boomlange vrouw hoge hakken zeker weten niemand kijken alsof schattig popje Lief Hoogleraar Marjan Olfers Haarlem 1969 1 meter 60 trekt neus beetje daarover gaat Getver vechter Letterlijk 16de begon kickboksen leerde slim knokken snel hard raken klein scherp wilde weerbaar soms stap opzij vrouw bestuur gebeurt koffie gehaald genotuleerd ineens kijken voel beledigd miep doe gewoon mannen weer houden vanzelf Scherp Olfers hoogleraar geweer komt fenomeen matchfixing Vandaag praat Tweede Kamerleden tijdens hoorzitting voorgekookte wedstrijden waarbij sporters be,Hoogleraar Marjan Olfers nam doping wielrennen vooroordelen Johan Cruijff tegenwoordig matchfixing Vandaag praat Amsterdamse sportjurist opereert mannenwereld Tweede Kamer voorgekookte wedstrijden Scherp Olfers hoogleraar geweer komt fenomeen matchfixing Vandaag praat Tweede Kamerleden tijdens hoorzitting voorgekookte wedstrijden waarbij sporters betaald verliezen zodat gokkers voorkennis zeker geld winnen wéten precies groot doping wielrennen gezien allemaal systematischer toe ging dachten lang niemand geloofde Journalisten spraken zei uitgestoten nek aangekeken matchfixing betrokkenen belang erover praten omkoper omgekochte hierachter gaan soms criminele netwerken schuil gokken vaste wedstrijden gebruiken geld wit wassen verdiend praktijken zoals mensenhandel drugs prostitutie Willen ris,-0.6088332944613424,-0.8756776620130605,NEG,NEG
13264,2016,AD/Algemeen Dagblad,Gewoon doorgaan met preventief aanhouden,onrust ontstaan etnisch profileren verbazingwekkend allemaal profileren etnisch sociaal bepaald uiterlijk staat eenmaal vaak bepaald gedrag Blijken drugsrunners bestaan blanke vijftigers dure auto's zullen vaker aangehouden Stuit s avonds parkeergarage vijf blanke Hells Angels ga liever blokje doe vijf jonge Marokkanen staan vindt Nynke Jong column 5-10 vreemd weinig aangehouden bleke bakkes blanke vrouwen midden 30 weinig misdaadstatistieken vinden politie doorgaan preventief aanhouden mensen behoren groepen bovenmatig voorkomen misdaadstatistiek ongeacht kleur leeftijd geslacht geeft grootste kans succes,onrust ontstaan etnisch profileren verbazingwekkend allemaal profileren etnisch sociaal bepaald uiterlijk staat eenmaal vaak bepaald gedrag Blijken drugsrunners bestaan blanke vijftigers dure auto's zullen vaker aangehouden Stuit s avonds parkeergarage vijf blanke Hells Angels ga liever blokje doe vijf jonge Marokkanen staan vindt Nynke Jong column 5-10 vreemd weinig aangehouden bleke bakkes blanke vrouwen midden 30 weinig misdaadstatistieken vinden politie doorgaan preventief aanhouden mensen behoren groepen bovenmatig voorkomen misdaadstatistiek ongeacht kleur leeftijd geslacht geeft grootste kans succes,-0.5615468942694233,-0.5615478607640806,NEG,NEG
4014,2016,AD/Algemeen Dagblad,'Yuri is iemand die je moet beschermen',Lambertus Yuri Gelder Waalwijker geboorte ringenturner beroep zag hangen Rio ringen maandag 15 augustus olympische finale eeuwen droomde waarop 33ste moest wachten droom handstand kaarsrecht breedtehang onbeweeglijk afsprong één nahupje perfecte oefening gouden score mijmerde inwoner Den Bosch Waarom ene topsporter route moment suprême monnik volbrengen kiest ander risicovolle zijpaden zeker moment besloot Gelder zaterdag kwalificatie goed idee Olympisch Dorp verlaten Wist laat ging maken samenloop omstandigheden drank deed grijpen finale Gelder buik schrijven Gistermiddag landde Schiphol achteruitgang verdween Yuri Gelder definitief grootste enfants terribles sporthistorie 2005 22 slechts eerste Nederlandse wereldkampioen turnen sinds 1903 Daarna kwamen aandacht drugs Gelder bleef geloven,Lambertus Yuri Gelder Waalwijker geboorte ringenturner beroep zag hangen Rio ringen maandag 15 augustus olympische finale eeuwen droomde waarop 33ste moest wachten droom handstand kaarsrecht breedtehang onbeweeglijk afsprong één nahupje perfecte oefening gouden score mijmerde inwoner Den Bosch Waarom ene topsporter route moment suprême monnik volbrengen kiest ander risicovolle zijpaden zeker moment besloot Gelder zaterdag kwalificatie goed idee Olympisch Dorp verlaten Wist laat ging maken samenloop omstandigheden drank deed grijpen finale Gelder buik schrijven Gistermiddag landde Schiphol achteruitgang verdween Yuri Gelder definitief grootste enfants terribles sporthistorie 2005 22 slechts eerste Nederlandse wereldkampioen turnen sinds 1903 Daarna kwamen aandacht drugs Gelder bleef geloven,-0.8114936590934677,-0.8114968346068017,NEG,NEG
22310,2016,AD/Algemeen Dagblad,Scholieren drinken minder,"Volgens Nationale Drug Monitor drinken scholieren minder alcohol bingedrinken vijf glazen avond daalt 17,8 procent deed ten minste één keer 2015","Volgens Nationale Drug Monitor drinken scholieren minder alcohol bingedrinken vijf glazen avond daalt 17,8 procent deed ten minste één keer 2015",-0.040230987217207165,-0.040230987217207165,NEU,NEU
10611,2016,AD/Algemeen Dagblad,Drugsbaron 'El Chapo' naar VS,beruchte Mexicaanse drugsbaron Joaquin El Chapo Guzmán mag uitgeleverd VS Mexicaanse rechter gisteren besloten betekent proces gevoerd El Chapo begon illustere carrière jaren 80 juli 2015 ontsnapte beveiligde strafinrichting afgelopen januari weer gepakt,beruchte Mexicaanse drugsbaron Joaquin El Chapo Guzmán mag uitgeleverd VS Mexicaanse rechter gisteren besloten betekent proces gevoerd El Chapo begon illustere carrière jaren 80 juli 2015 ontsnapte beveiligde strafinrichting afgelopen januari weer gepakt,-0.8914099478819576,-0.8914099478819576,NEG,NEG
7207,2016,AD/Algemeen Dagblad,Bobbi Kristina gebruikte drugs,Bobbi Kristina Brown stierf combinatie gebruik drugs verdrinking staat autopsierapport dochter Whitney Houston Bobby Brown januari vorig bewusteloos aangetroffen bad huis Atlanta rapport staat Bobbi Kristina bewuste dag marihuana alcohol genuttigd kalmerende medicijnen geslikt 22-jarige verder zichtbare verwondingen Bobbi Kristina stierf uiteindelijk juli nadat maanden coma gelegen,Bobbi Kristina Brown stierf combinatie gebruik drugs verdrinking staat autopsierapport dochter Whitney Houston Bobby Brown januari vorig bewusteloos aangetroffen bad huis Atlanta rapport staat Bobbi Kristina bewuste dag marihuana alcohol genuttigd kalmerende medicijnen geslikt 22-jarige verder zichtbare verwondingen Bobbi Kristina stierf uiteindelijk juli nadat maanden coma gelegen,-0.8088652529386018,-0.8088652529386018,NEG,NEG
27089,2016,AD/Algemeen Dagblad,Woning 3 maanden uit bij te veel drugs,bezit 5 gram softdrugs ervoor zorgen Middelburgs gezin 3 maanden eigen woning mag Vanaf vandaag verscherpt burgemeester Harald Bergmann beleid rondom bezit drugs 5 gram huis gezien handelaar bezit één bolletje heroine wikkel cocaine toegang huis ontzegd,bezit 5 gram softdrugs ervoor zorgen Middelburgs gezin 3 maanden eigen woning mag Vanaf vandaag verscherpt burgemeester Harald Bergmann beleid rondom bezit drugs 5 gram huis gezien handelaar bezit één bolletje heroine wikkel cocaine toegang huis ontzegd,-0.030033531062040816,-0.030033531062040816,NEU,NEU
20553,2016,AD/Algemeen Dagblad,Paolini betrapt op cocaïnegebruik,Italiaan Luca Paolini 39 anderhalf geschorst nadat vorig tijdens Tour betrapt gebruik cocaïne maakte wielrenunie UCI bekend Paolini reed Katoesja lichtte eind 2015 cocaïnegebruik toe zei Gazzetta dello Sport gevolg verslaving slaappillen winnaar Gent-Wevelgem 2015 liet succesvol opnemen afkickkliniek,Italiaan Luca Paolini 39 anderhalf geschorst nadat vorig tijdens Tour betrapt gebruik cocaïne maakte wielrenunie UCI bekend Paolini reed Katoesja lichtte eind 2015 cocaïnegebruik toe zei Gazzetta dello Sport gevolg verslaving slaappillen winnaar Gent-Wevelgem 2015 liet succesvol opnemen afkickkliniek,-0.5672651890064476,-0.5672651890064476,NEG,NEG
14196,2016,AD/Algemeen Dagblad,Het land van valse beloften,belooft gegarandeerd zullen moment belooft weet belofte zijner tijd kunt wilt nakomen mee bezig ieder geval misleiden meestal liegen Volgens algemeen geaccepteerde definitie liegen stelligheid zeggen waarvan weet gelooft absoluut zeker planeet heel gelogen reeks onderzoeken blijkt kinderen volwassenen per dag gemiddeld tien leugens vertellen Sinterklaas bestaat echt hoor soms zelfs tientallen Onderzoek huwelijks partners toont iedere tien gesprekken elkaar tenminste één leugen bevat vind helemaal dik Opmerkelijk terwijl meeste mensen liegen veroordelen stiekem vaak goed terecht begrijpelijk vinden Leugens werken smeerolie balsem relaties minister-president Rutte dagen ramp MH17 zegt zeker weet schuldigen gepakt zullen spreekt waarheid weet wij vinden zo'n leugen erg Integendeel vinden aanv,belooft gegarandeerd zullen moment belooft weet belofte zijner tijd kunt wilt nakomen mee bezig ieder geval misleiden meestal liegen Volgens algemeen geaccepteerde definitie liegen stelligheid zeggen waarvan weet gelooft absoluut zeker planeet heel gelogen reeks onderzoeken blijkt kinderen volwassenen per dag gemiddeld tien leugens vertellen Sinterklaas bestaat echt hoor soms zelfs tientallen Onderzoek huwelijks partners toont iedere tien gesprekken elkaar tenminste één leugen bevat vind helemaal dik Opmerkelijk terwijl meeste mensen liegen veroordelen stiekem vaak goed terecht begrijpelijk vinden Leugens werken smeerolie balsem relaties minister-president Rutte dagen ramp MH17 zegt zeker weet schuldigen gepakt zullen spreekt waarheid weet wij vinden zo'n leugen erg Integendeel vinden aanv,-0.8933418345839534,-0.8933418345839534,NEG,NEG
8840,2016,AD/Algemeen Dagblad,Daders betalen vaker schadevergoeding,aantal schadevergoedingen rechter toegekend enkele jaren verdubbeld Zo'n 18.000 keer per proberen slachtoffers tijdens strafproces schade dader verhalen Steeds vaker succes aldus justitie 2010 kenden rechters 1 3 schadevergoedingen geheel gedeeltelijk toe 2014 2 3 blijkt onlangs gepubliceerde wetenschappelijke studie wetenschappers onderzochten praktijk gaat verhalen schade slachtoffers daders strafzaken Officieren justitie rechters advocaten geven studie vrijwel unaniem schadevergoeding afgelopen jaren vast onderdeel strafrecht geworden Rijk slachtoffers schadevergoedingen helemaal geldsom erkenning leed hen aangedaan zegt bestuursvoorzitter Harry Crielaars Slachtofferhulp Nederland onderzoekers keken 240 strafrechtzaken vermogenscriminaliteit mishandeling vernieling openlijke geweldplegi,aantal schadevergoedingen rechter toegekend enkele jaren verdubbeld Zo'n 18.000 keer per proberen slachtoffers tijdens strafproces schade dader verhalen Steeds vaker succes aldus justitie 2010 kenden rechters 1 3 schadevergoedingen geheel gedeeltelijk toe 2014 2 3 blijkt onlangs gepubliceerde wetenschappelijke studie wetenschappers onderzochten praktijk gaat verhalen schade slachtoffers daders strafzaken Officieren justitie rechters advocaten geven studie vrijwel unaniem schadevergoeding afgelopen jaren vast onderdeel strafrecht geworden onderzoekers keken 240 strafrechtzaken vermogenscriminaliteit mishandeling vernieling openlijke geweldpleging dossiers kenden rechters gemiddeld driehonderd euro emotionele schade toe Ter vergelijking vergoeding materiële schade vaak enkele duizenden euro',0.9017506842696549,0.873176737744426,POS,POS
9812,2016,AD/Algemeen Dagblad,Dealers grachtengordel na tien jaar opgepakt,Vanaf half augustus zien Amsterdamse rechercheurs operatie elke dag volgens hetzelfde stramien verloopt Rond 15.00 uur gaat winkel open pikken koeriers voorraad cocaïne pand Amsterdam-Noord steken IJ wacht klantenkring honderden vaste gebruikers bepaald straatarme verslaafden ziet recherche Vanuit statige grachtenpanden gebeld vaak kantoortelefoon Recherchechef Jan onderzoek leidt vertelt politie meeluisteren Binnen paar maanden noteerden bijna 24.000 contactmomenten Per transactie weliswaar momenten drukke dagen racen stad favoriete vervoermiddel koeriers huurfiets waarvan stad populair toeristen verdachten houden keurig verkeersregels blijkt tijdens observaties politie Alle klanten weten precies werktelefoons dealers bestelling doorgegeven afgesproken hoeveel betaald Nieuwe klanten groep,Vanaf half augustus zien Amsterdamse rechercheurs operatie elke dag volgens hetzelfde stramien verloopt Rond 15.00 uur gaat winkel open pikken koeriers voorraad cocaïne pand Amsterdam-Noord steken IJ Recherchechef Jan onderzoek leidt vertelt politie meeluisteren Binnen paar maanden noteerden bijna 24.000 contactmomenten Per transactie weliswaar momenten drukke dagen racen stad Alle klanten weten precies werktelefoons dealers bestelling doorgegeven afgesproken hoeveel betaald Nieuwe klanten groep behoedzaam tegemoet getreden pas aantal controletelefoontjes bediend Nieuwe koeriers gaan pas inwerkperiode slag Teamchef Jan leggen elkaar werkt regelen klanten elkaar goed doet krijgt horen politie gaat ervan wijze minstens tien gedeald leiding 46-jarige Amsterdammer koeriers commissiebasis betaa,-0.07517957542795893,-0.1352330026091,NEU,NEU
15222,2016,AD/Algemeen Dagblad,In je glitterjurk op de behandeltafel,"gelukwensen tijd spoedeisende hulp Erasmus MC Rotterdam middernacht Ambulances rijden af tijdens drukste nacht slachtoffer binnengereden winkelwagentje rode auto stopt deur eerste hulp automobiliste holt binnen ligt wildvreemde achterbank Pools meisje niemand reageert vrienden verward Erasmus MC binnenlopen Carianne Deelstra arts spoedeisende hulp probeert via tolk telefoon hen communiceren Alcohol xtc blijken boosdoeners Deelstra moment stilgezeten 1,5 uur eerder 0.00 uur stonden oliebollen minuscuul glaasje champagne klaar team bestaande zeven verpleegkundigen drie artsen komen toe middernacht rijdt ambulance binnen verkeersslachtoffer levensgevaar tijd tikt weg Pas half-uur later wenst personeel elkaar gelukkig nieuwjaar plopt beveiliger Marnix jip-en-janneke-bubbels open plastic beker ","rode auto stopt deur eerste hulp automobiliste holt binnen ligt wildvreemde achterbank Pools meisje niemand reageert vrienden verward Erasmus MC binnenlopen Carianne Deelstra arts spoedeisende hulp probeert via tolk telefoon hen communiceren Alcohol xtc blijken boosdoeners Deelstra moment stilgezeten 1,5 uur eerder 0.00 uur stonden oliebollen minuscuul glaasje champagne klaar team bestaande zeven verpleegkundigen drie artsen komen toe middernacht rijdt ambulance binnen verkeersslachtoffer levensgevaar 2.00 uur rolt winkelwagentje eerste hulp blauwe Albert Heijn-kar zit 18-jarig meisje bloedende knie huisfeestje trap gekukeld kapot bierflesje beland vertelt opperbeste stemming gelukkig geneeskundestudent buurt kar gezet doet beurt moeite nuchter komen gooit medische termen tegenaan Erasmus ",0.7094119741705501,0.8090776057045088,POS,POS
5697,2016,AD/Algemeen Dagblad,Advocaten opperen: politiemol lekte informatie over invallen,onderzoek rond drugshandel moord verdachte Miloud B 42 Bergen Zoom mogelijk schade opgelopen lek politie hoofdverdachte wist 1 week voordat enkele mede-verdachten werden aangehouden welke adressen politie binnenvallen Daardoor gelegenheid bewijs laten verdwijnen blijkt verslagen politieverhoren krant gelezen gesprekken verdachten vertellen rechercheurs gelekt complexe onderzoek zeggen daarbij hoofdverdachte B alle adressen geplande invallen kende gang zaken verklaren waarom actie februari 2015 fysiek bewijs gevonden woningen hoofdverdachten Openbaar Ministerie enkel commentaar geven vermoedelijke lek gevolgen ervan onderzoek Advocaten verdachten noemen optie vorig ontmaskerde politiemol Mark M Weert tipgever corrupte politieagent volgens jarenlang onrechtmatig informatie verkregen tientall,onderzoek rond drugshandel moord verdachte Miloud B 42 Bergen Zoom mogelijk schade opgelopen lek politie hoofdverdachte wist 1 week voordat enkele mede-verdachten werden aangehouden welke adressen politie binnenvallen Daardoor gelegenheid bewijs laten verdwijnen blijkt verslagen politieverhoren krant gelezen gesprekken verdachten vertellen rechercheurs gelekt complexe onderzoek zeggen daarbij hoofdverdachte B alle adressen geplande invallen kende gang zaken verklaren waarom actie februari 2015 fysiek bewijs gevonden woningen hoofdverdachten Openbaar Ministerie enkel commentaar geven vermoedelijke lek gevolgen ervan onderzoek Advocaten verdachten noemen optie vorig ontmaskerde politiemol Mark M Weert tipgever corrupte politieagent volgens jarenlang onrechtmatig informatie verkregen tientall,-0.7909793447781889,-0.7909793447781889,NEG,NEG
13625,2017,AD/Algemeen Dagblad,Grote partij cocaïne in levensmiddel,"politie bedrijf Gelderse Nijkerk ruim 65 kilo cocaïne gevonden partij drugs verstopt tussen levensmiddelen eigenaar bedrijf cocaïne lag verdacht betrokkenheid stelt politie niemand opgepakt Tussen levensmiddelen drugs verstopt zaten politie kwijt vondst volgde tips politie zeggen hoeveel partij drugs waard schatting gaat straatwaarde zeker 2,6 miljoen euro","politie bedrijf Gelderse Nijkerk ruim 65 kilo cocaïne gevonden partij drugs verstopt tussen levensmiddelen eigenaar bedrijf cocaïne lag verdacht betrokkenheid stelt politie niemand opgepakt Tussen levensmiddelen drugs verstopt zaten politie kwijt vondst volgde tips politie zeggen hoeveel partij drugs waard schatting gaat straatwaarde zeker 2,6 miljoen euro",-0.46059728400405936,-0.46059728400405936,NEG,NEG
22829,2017,AD/Algemeen Dagblad,Speciale troepen speuren naar Derk,twee journalisten verdwenen noordoosten Colombia tijdens speurtocht biologische moeder jonge vrouw kind geadopteerd Nederlands echtpaar Volgens Colombiaanse Ombudsman vond verdwijning plaats buurt dorp Filo Gringo Getuigen verklaarden tegenover Colombiaanse media Nederlanders auto gestapt foto's maakten plotseling gewapende gemaskerde mannen struiken tevoorschijn kwamen twee Nederlanders gevangennamen plaatselijke autoriteiten alarmeerden Ombudsman bericht Twitter meteen vrijlating Nederlanders eiste achter ontvoering zit ter perse gaan krant duidelijk Colombiaanse media meldden maandag guerillabeweging ELN Ejército Liberación Nacional Nationale Bevrijdingsleger twee ontvoerd zowel Colombiaanse minister Binnenlandse Zaken ELN-leiding verklaarden gisteren daarover zekerheid bestaat Beide or,twee journalisten verdwenen noordoosten Colombia tijdens speurtocht biologische moeder jonge vrouw kind geadopteerd Nederlands echtpaar Volgens Colombiaanse Ombudsman vond verdwijning plaats buurt dorp Filo Gringo Getuigen verklaarden tegenover Colombiaanse media Nederlanders auto gestapt foto's maakten plotseling gewapende gemaskerde mannen struiken tevoorschijn kwamen twee Nederlanders gevangennamen Colombiaanse media meldden maandag guerillabeweging ELN Ejército Liberación Nacional Nationale Bevrijdingsleger twee ontvoerd zowel Colombiaanse minister Binnenlandse Zaken ELN-leiding verklaarden gisteren daarover zekerheid bestaat Beide organisaties zoeken zaak eigen zeggen snel mogelijk duidelijkheid geven Speciale eenheden Colombiaanse leger grootscheepse zoekactie begonnen gebied Bolt ca,-0.529897607792994,-0.7350089098571043,NEG,NEG
